date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2019-03-21T00:00:00.000Z,0.6139,0.636,0.6011,0.635,269229,2.4556,2.544,2.4044,2.54,67307,0,1
2019-03-22T00:00:00.000Z,0.5737,0.6167,0.57,0.6139,459989,2.2948,2.4668,2.28,2.4556,114997,0,1
2019-03-25T00:00:00.000Z,0.496919,0.597,0.465,0.597,466060,1.987676,2.388,1.86,2.388,116515,0,1
2019-03-26T00:00:00.000Z,0.5004,0.54,0.48,0.48,222713,2.0016,2.16,1.92,1.92,55678,0,1
2019-03-27T00:00:00.000Z,0.513,0.5719,0.51,0.5254,285635,2.052,2.2876,2.04,2.1016,71408,0,1
2019-03-28T00:00:00.000Z,0.525,0.549,0.5201,0.5294,115754,2.1,2.196,2.0804,2.1176,28938,0,1
2019-03-29T00:00:00.000Z,0.5205,0.5579,0.51,0.55,239944,2.082,2.2316,2.04,2.2,59986,0,1
2019-04-01T00:00:00.000Z,0.57,0.5965,0.5221,0.53,529323,2.28,2.386,2.0884,2.12,132330,0,1
2019-04-02T00:00:00.000Z,0.678,0.77,0.65,0.705,4020330,2.712,3.08,2.6,2.82,1005082,0,1
2019-04-03T00:00:00.000Z,0.76,0.7999,0.68342,0.74,3623079,3.04,3.1996,2.73368,2.96,905769,0,1
2019-04-04T00:00:00.000Z,0.65,0.745,0.64,0.715,1566640,2.6,2.98,2.56,2.86,391660,0,1
2019-04-05T00:00:00.000Z,0.6477,0.725,0.6106,0.7,1495279,2.5908,2.9,2.4424,2.8,373819,0,1
2019-04-08T00:00:00.000Z,2.77,2.87,2.15,2.31,1664531,2.77,2.87,2.15,2.31,1664531,0,0.25
2019-04-09T00:00:00.000Z,2.71,2.89,2.61,2.77,429460,2.71,2.89,2.61,2.77,429460,0,1
2019-04-10T00:00:00.000Z,3.86,3.97,2.57,2.58,2794288,3.86,3.97,2.57,2.58,2794288,0,1
2019-04-11T00:00:00.000Z,3.19,3.47,3.05,3.4,1108924,3.19,3.47,3.05,3.4,1108924,0,1
2019-04-12T00:00:00.000Z,3.31,3.79,3.2,3.25,1427808,3.31,3.79,3.2,3.25,1427808,0,1
2019-04-15T00:00:00.000Z,3,3.471,3,3.29,641223,3,3.471,3,3.29,641223,0,1
2019-04-16T00:00:00.000Z,3.17,3.2775,2.6,2.99,812702,3.17,3.2775,2.6,2.99,812702,0,1
2019-04-17T00:00:00.000Z,2.98,3.35,2.8,3.26,895384,2.98,3.35,2.8,3.26,895384,0,1
2019-04-18T00:00:00.000Z,3.3,3.4,2.98,3.07,751449,3.3,3.4,2.98,3.07,751449,0,1
2019-04-22T00:00:00.000Z,3.26,3.45,3.11,3.23,859662,3.26,3.45,3.11,3.23,859662,0,1
2019-04-23T00:00:00.000Z,3.44,3.68,3.33,3.5,1203116,3.44,3.68,3.33,3.5,1203116,0,1
2019-04-24T00:00:00.000Z,3.1,3.36,3.1,3.35,759586,3.1,3.36,3.1,3.35,759586,0,1
2019-04-25T00:00:00.000Z,2.98,3.1995,2.88,3.15,863263,2.98,3.1995,2.88,3.15,863263,0,1
2019-04-26T00:00:00.000Z,2.74,2.9,2.7,2.9,465873,2.74,2.9,2.7,2.9,465873,0,1
2019-04-29T00:00:00.000Z,2.86,2.91,2.7,2.75,194915,2.86,2.91,2.7,2.75,194915,0,1
2019-04-30T00:00:00.000Z,2.95,3.05,2.86,2.88,269243,2.95,3.05,2.86,2.88,269243,0,1
2019-05-01T00:00:00.000Z,2.83,2.98,2.75,2.98,267237,2.83,2.98,2.75,2.98,267237,0,1
2019-05-02T00:00:00.000Z,2.93,2.9596,2.752,2.9,292360,2.93,2.9596,2.752,2.9,292360,0,1
2019-05-03T00:00:00.000Z,2.94,3.28,2.9,3.11,1277619,2.94,3.28,2.9,3.11,1277619,0,1
2019-05-06T00:00:00.000Z,2.94,2.99,2.72,2.8,173140,2.94,2.99,2.72,2.8,173140,0,1
2019-05-07T00:00:00.000Z,2.85,3.0501,2.82,2.97,311271,2.85,3.0501,2.82,2.97,311271,0,1
2019-05-08T00:00:00.000Z,2.91,2.95,2.77,2.82,126862,2.91,2.95,2.77,2.82,126862,0,1
2019-05-09T00:00:00.000Z,2.84,2.8996,2.7372,2.83,208958,2.84,2.8996,2.7372,2.83,208958,0,1
2019-05-10T00:00:00.000Z,2.92,2.98,2.65,2.87,637069,2.92,2.98,2.65,2.87,637069,0,1
2019-05-13T00:00:00.000Z,3.38,3.85,3.03,3.11,6488617,3.38,3.85,3.03,3.11,6488617,0,1
2019-05-14T00:00:00.000Z,3.18,3.75,3.15,3.54,2234233,3.18,3.75,3.15,3.54,2234233,0,1
2019-05-15T00:00:00.000Z,3.22,3.31,3.07,3.12,738046,3.22,3.31,3.07,3.12,738046,0,1
2019-05-16T00:00:00.000Z,3.29,3.3,3.11,3.2,445543,3.29,3.3,3.11,3.2,445543,0,1
2019-05-17T00:00:00.000Z,2.95,3.1801,2.9,3,396238,2.95,3.1801,2.9,3,396238,0,1
2019-05-20T00:00:00.000Z,3.12,3.12,2.97,2.98,164401,3.12,3.12,2.97,2.98,164401,0,1
2019-05-21T00:00:00.000Z,3.01,3.15,3,3.1,347804,3.01,3.15,3,3.1,347804,0,1
2019-05-22T00:00:00.000Z,2.97,3.01,2.8815,3,163488,2.97,3.01,2.8815,3,163488,0,1
2019-05-23T00:00:00.000Z,2.86,2.92,2.79,2.91,142674,2.86,2.92,2.79,2.91,142674,0,1
2019-05-24T00:00:00.000Z,2.98,3.0199,2.85,2.86,125659,2.98,3.0199,2.85,2.86,125659,0,1
2019-05-28T00:00:00.000Z,2.96,3.24,2.75,3.08,640218,2.96,3.24,2.75,3.08,640218,0,1
2019-05-29T00:00:00.000Z,2.84,2.9184,2.8,2.9,213873,2.84,2.9184,2.8,2.9,213873,0,1
2019-05-30T00:00:00.000Z,2.92,3.08,2.75,2.82,893044,2.92,3.08,2.75,2.82,893044,0,1
2019-05-31T00:00:00.000Z,2.73,2.8937,2.62,2.84,380350,2.73,2.8937,2.62,2.84,380350,0,1
2019-06-03T00:00:00.000Z,2.47,2.71,2.46,2.71,314303,2.47,2.71,2.46,2.71,314303,0,1
2019-06-04T00:00:00.000Z,2.16,2.3655,2.07,2.35,384678,2.16,2.3655,2.07,2.35,384678,0,1
2019-06-05T00:00:00.000Z,2.2,2.2756,2.1003,2.17,93745,2.2,2.2756,2.1003,2.17,93745,0,1
2019-06-06T00:00:00.000Z,2.02,2.2,1.92,2.2,268188,2.02,2.2,1.92,2.2,268188,0,1
2019-06-07T00:00:00.000Z,2.15,2.205,2.05,2.05,195158,2.15,2.205,2.05,2.05,195158,0,1
2019-06-10T00:00:00.000Z,2.11,2.1708,2.0201,2.15,133001,2.11,2.1708,2.0201,2.15,133001,0,1
2019-06-11T00:00:00.000Z,2.06,2.18,2,2.08,69767,2.06,2.18,2,2.08,69767,0,1
2019-06-12T00:00:00.000Z,2.07,2.15,1.95,2.04,111310,2.07,2.15,1.95,2.04,111310,0,1
2019-06-13T00:00:00.000Z,2.18,2.2914,2.01,2.07,302571,2.18,2.2914,2.01,2.07,302571,0,1
2019-06-14T00:00:00.000Z,2.32,2.45,2.19,2.19,293247,2.32,2.45,2.19,2.19,293247,0,1
2019-06-17T00:00:00.000Z,2.22,2.57,2.21,2.45,274459,2.22,2.57,2.21,2.45,274459,0,1
2019-06-18T00:00:00.000Z,2.17,2.2599,2.06,2.22,175401,2.17,2.2599,2.06,2.22,175401,0,1
2019-06-19T00:00:00.000Z,2.11,2.1839,2.07,2.17,73631,2.11,2.1839,2.07,2.17,73631,0,1
2019-06-20T00:00:00.000Z,2.22,2.25,2.1201,2.15,159343,2.22,2.25,2.1201,2.15,159343,0,1
2019-06-21T00:00:00.000Z,2.17,2.3399,2.1,2.3,208616,2.17,2.3399,2.1,2.3,208616,0,1
2019-06-24T00:00:00.000Z,2.48,2.59,2.1533,2.26,871031,2.48,2.59,2.1533,2.26,871031,0,1
2019-06-25T00:00:00.000Z,2.67,2.75,2.55,2.58,581721,2.67,2.75,2.55,2.58,581721,0,1
2019-06-26T00:00:00.000Z,3.45,3.49,2.8,2.8,2383143,3.45,3.49,2.8,2.8,2383143,0,1
2019-06-27T00:00:00.000Z,2.71,3.0903,2.61,2.89,899696,2.71,3.0903,2.61,2.89,899696,0,1
2019-06-28T00:00:00.000Z,2.89,2.91,2.76,2.81,461521,2.89,2.91,2.76,2.81,461521,0,1
2019-07-01T00:00:00.000Z,2.65,2.8,2.5,2.8,374067,2.65,2.8,2.5,2.8,374067,0,1
2019-07-02T00:00:00.000Z,2.8,2.9499,2.53,2.63,213551,2.8,2.9499,2.53,2.63,213551,0,1
2019-07-03T00:00:00.000Z,2.77,2.94,2.71,2.9,136985,2.77,2.94,2.71,2.9,136985,0,1
2019-07-05T00:00:00.000Z,2.76,2.78,2.68,2.75,64353,2.76,2.78,2.68,2.75,64353,0,1
2019-07-08T00:00:00.000Z,2.85,2.88,2.6303,2.83,301224,2.85,2.88,2.6303,2.83,301224,0,1
2019-07-09T00:00:00.000Z,2.73,2.8758,2.66,2.85,270881,2.73,2.8758,2.66,2.85,270881,0,1
2019-07-10T00:00:00.000Z,2.64,2.83,2.56,2.74,209416,2.64,2.83,2.56,2.74,209416,0,1
2019-07-11T00:00:00.000Z,2.47,2.62,2.44,2.62,159804,2.47,2.62,2.44,2.62,159804,0,1
2019-07-12T00:00:00.000Z,2.37,2.49,2.22,2.44,267910,2.37,2.49,2.22,2.44,267910,0,1
2019-07-15T00:00:00.000Z,2.34,2.42,2.26,2.33,230332,2.34,2.42,2.26,2.33,230332,0,1
2019-07-16T00:00:00.000Z,2.23,2.4,2.19,2.32,122959,2.23,2.4,2.19,2.32,122959,0,1
2019-07-17T00:00:00.000Z,2.19,2.3492,2.19,2.2,123711,2.19,2.3492,2.19,2.2,123711,0,1
2019-07-18T00:00:00.000Z,2.28,2.3323,2.15,2.19,223593,2.28,2.3323,2.15,2.19,223593,0,1
2019-07-19T00:00:00.000Z,2.18,2.27,2.1798,2.21,132334,2.18,2.27,2.1798,2.21,132334,0,1
2019-07-22T00:00:00.000Z,2.1,2.15,2.04,2.11,170376,2.1,2.15,2.04,2.11,170376,0,1
2019-07-23T00:00:00.000Z,2.15,2.22,2.09,2.2,94616,2.15,2.22,2.09,2.2,94616,0,1
2019-07-24T00:00:00.000Z,2.16,2.17,2.0818,2.15,108698,2.16,2.17,2.0818,2.15,108698,0,1
2019-07-25T00:00:00.000Z,2.15,2.17,2.06,2.14,53812,2.15,2.17,2.06,2.14,53812,0,1
2019-07-26T00:00:00.000Z,2.12,2.15,2.1,2.1,45965,2.12,2.15,2.1,2.1,45965,0,1
2019-07-29T00:00:00.000Z,2.11,2.18,2.02,2.12,98026,2.11,2.18,2.02,2.12,98026,0,1
2019-07-30T00:00:00.000Z,2.17,2.17,2.09,2.09,46339,2.17,2.17,2.09,2.09,46339,0,1
2019-07-31T00:00:00.000Z,2.09,2.25,2.09,2.13,173797,2.09,2.25,2.09,2.13,173797,0,1
2019-08-01T00:00:00.000Z,2.06,2.201,2.0541,2.2,141754,2.06,2.201,2.0541,2.2,141754,0,1
2019-08-02T00:00:00.000Z,2.1,2.22,2.05,2.1,94901,2.1,2.22,2.05,2.1,94901,0,1
2019-08-05T00:00:00.000Z,2.1,2.27,2.0701,2.23,258557,2.1,2.27,2.0701,2.23,258557,0,1
2019-08-06T00:00:00.000Z,2.04,2.14,2.02,2.14,112073,2.04,2.14,2.02,2.14,112073,0,1
2019-08-07T00:00:00.000Z,2.02,2.11,2,2,140359,2.02,2.11,2,2,140359,0,1
2019-08-08T00:00:00.000Z,2.09,2.11,2,2,60428,2.09,2.11,2,2,60428,0,1
2019-08-09T00:00:00.000Z,2.07,2.1067,2,2.07,25968,2.07,2.1067,2,2.07,25968,0,1
2019-08-12T00:00:00.000Z,2.02,2.0899,2.01,2.05,38192,2.02,2.0899,2.01,2.05,38192,0,1
2019-08-13T00:00:00.000Z,2.06,2.09,1.92,2,134927,2.06,2.09,1.92,2,134927,0,1
2019-08-14T00:00:00.000Z,1.97,2.18,1.92,2.08,227936,1.97,2.18,1.92,2.08,227936,0,1
2019-08-15T00:00:00.000Z,1.9401,2.01,1.92,1.96,27307,1.9401,2.01,1.92,1.96,27307,0,1
2019-08-16T00:00:00.000Z,1.9,1.99,1.9,1.92,63702,1.9,1.99,1.9,1.92,63702,0,1
2019-08-19T00:00:00.000Z,1.7801,1.97,1.77,1.88,171025,1.7801,1.97,1.77,1.88,171025,0,1
2019-08-20T00:00:00.000Z,1.71,1.8,1.71,1.76,86251,1.71,1.8,1.71,1.76,86251,0,1
2019-08-21T00:00:00.000Z,1.66,1.71,1.63,1.69,63677,1.66,1.71,1.63,1.69,63677,0,1
2019-08-22T00:00:00.000Z,1.77,1.85,1.57,1.66,121397,1.77,1.85,1.57,1.66,121397,0,1
2019-08-23T00:00:00.000Z,1.7,1.79,1.68,1.79,29525,1.7,1.79,1.68,1.79,29525,0,1
2019-08-26T00:00:00.000Z,1.62,1.7106,1.62,1.7,84521,1.62,1.7106,1.62,1.7,84521,0,1
2019-08-27T00:00:00.000Z,1.56,1.7,1.56,1.64,43024,1.56,1.7,1.56,1.64,43024,0,1
2019-08-28T00:00:00.000Z,1.62,1.71,1.5501,1.71,199392,1.62,1.71,1.5501,1.71,199392,0,1
2019-08-29T00:00:00.000Z,1.57,1.6399,1.55,1.6,59389,1.57,1.6399,1.55,1.6,59389,0,1
2019-08-30T00:00:00.000Z,1.67,1.88,1.545,1.61,180606,1.67,1.88,1.545,1.61,180606,0,1
2019-09-03T00:00:00.000Z,1.75,1.84,1.68,1.68,141003,1.75,1.84,1.68,1.68,141003,0,1
2019-09-04T00:00:00.000Z,1.81,1.84,1.65,1.76,96808,1.81,1.84,1.65,1.76,96808,0,1
2019-09-05T00:00:00.000Z,1.82,1.86,1.75,1.77,52196,1.82,1.86,1.75,1.77,52196,0,1
2019-09-06T00:00:00.000Z,1.83,1.9,1.82,1.82,74096,1.83,1.9,1.82,1.82,74096,0,1
2019-09-09T00:00:00.000Z,1.81,1.91,1.76,1.81,45232,1.81,1.91,1.76,1.81,45232,0,1
2019-09-10T00:00:00.000Z,1.83,1.9099,1.81,1.81,44243,1.83,1.9099,1.81,1.81,44243,0,1
2019-09-11T00:00:00.000Z,1.84,1.92,1.82,1.82,48890,1.84,1.92,1.82,1.82,48890,0,1
2019-09-12T00:00:00.000Z,1.91,1.93,1.81,1.88,37536,1.91,1.93,1.81,1.88,37536,0,1
2019-09-13T00:00:00.000Z,1.89,1.93,1.84,1.87,64906,1.89,1.93,1.84,1.87,64906,0,1
2019-09-16T00:00:00.000Z,1.88,1.93,1.8,1.91,71821,1.88,1.93,1.8,1.91,71821,0,1
2019-09-17T00:00:00.000Z,1.87,1.8999,1.79,1.84,47376,1.87,1.8999,1.79,1.84,47376,0,1
2019-09-18T00:00:00.000Z,1.82,1.88,1.81,1.84,32795,1.82,1.88,1.81,1.84,32795,0,1
2019-09-19T00:00:00.000Z,1.81,1.9199,1.81,1.81,18878,1.81,1.9199,1.81,1.81,18878,0,1
2019-09-20T00:00:00.000Z,1.8,1.85,1.8,1.8205,27188,1.8,1.85,1.8,1.8205,27188,0,1
2019-09-23T00:00:00.000Z,1.74,1.84,1.7,1.84,44182,1.74,1.84,1.7,1.84,44182,0,1
2019-09-24T00:00:00.000Z,1.67,1.78,1.63,1.75,46500,1.67,1.78,1.63,1.75,46500,0,1
2019-09-25T00:00:00.000Z,1.79,1.81,1.61,1.66,46621,1.79,1.81,1.61,1.66,46621,0,1
2019-09-26T00:00:00.000Z,1.71,1.79,1.66,1.76,27977,1.71,1.79,1.66,1.76,27977,0,1
2019-09-27T00:00:00.000Z,1.71,1.79,1.7,1.71,16646,1.71,1.79,1.7,1.71,16646,0,1
2019-09-30T00:00:00.000Z,1.75,1.78,1.6906,1.73,39502,1.75,1.78,1.6906,1.73,39502,0,1
2019-10-01T00:00:00.000Z,1.73,1.79,1.6913,1.76,23410,1.73,1.79,1.6913,1.76,23410,0,1
2019-10-02T00:00:00.000Z,1.66,1.78,1.62,1.76,45771,1.66,1.78,1.62,1.76,45771,0,1
2019-10-03T00:00:00.000Z,1.65,1.7,1.57,1.66,33528,1.65,1.7,1.57,1.66,33528,0,1
2019-10-04T00:00:00.000Z,1.68,1.71,1.67,1.67,17589,1.68,1.71,1.67,1.67,17589,0,1
2019-10-07T00:00:00.000Z,1.65,1.7,1.615,1.66,19169,1.65,1.7,1.615,1.66,19169,0,1
2019-10-08T00:00:00.000Z,1.63,1.7089,1.63,1.65,8996,1.63,1.7089,1.63,1.65,8996,0,1
2019-10-09T00:00:00.000Z,1.73,1.78,1.6,1.66,66607,1.73,1.78,1.6,1.66,66607,0,1
2019-10-10T00:00:00.000Z,1.72,1.77,1.68,1.71,11230,1.72,1.77,1.68,1.71,11230,0,1
2019-10-11T00:00:00.000Z,1.66,1.7131,1.57,1.71,29078,1.66,1.7131,1.57,1.71,29078,0,1
2019-10-14T00:00:00.000Z,1.65,1.69,1.5802,1.66,8888,1.65,1.69,1.5802,1.66,8888,0,1
2019-10-15T00:00:00.000Z,1.65,1.66,1.61,1.66,24339,1.65,1.66,1.61,1.66,24339,0,1
2019-10-16T00:00:00.000Z,1.6,1.6356,1.58,1.62,29138,1.6,1.6356,1.58,1.62,29138,0,1
2019-10-17T00:00:00.000Z,1.63,1.68,1.61,1.62,46741,1.63,1.68,1.61,1.62,46741,0,1
2019-10-18T00:00:00.000Z,1.62,1.66,1.5857,1.63,10839,1.62,1.66,1.5857,1.63,10839,0,1
2019-10-21T00:00:00.000Z,1.625,1.66,1.59,1.6,26351,1.625,1.66,1.59,1.6,26351,0,1
2019-10-22T00:00:00.000Z,1.32,1.6375,1.12,1.62,326082,1.32,1.6375,1.12,1.62,326082,0,1
2019-10-23T00:00:00.000Z,1.25,1.35,1.2,1.35,113610,1.25,1.35,1.2,1.35,113610,0,1
2019-10-24T00:00:00.000Z,1.26,1.3063,1.21,1.28,29137,1.26,1.3063,1.21,1.28,29137,0,1
2019-10-25T00:00:00.000Z,1.54,1.55,1.26,1.27,363913,1.54,1.55,1.26,1.27,363913,0,1
2019-10-28T00:00:00.000Z,1.56,1.75,1.56,1.7,202693,1.56,1.75,1.56,1.7,202693,0,1
2019-10-29T00:00:00.000Z,1.48,1.59,1.45,1.59,83597,1.48,1.59,1.45,1.59,83597,0,1
2019-10-30T00:00:00.000Z,1.39,1.5,1.39,1.5,41834,1.39,1.5,1.39,1.5,41834,0,1
2019-10-31T00:00:00.000Z,1.35,1.42,1.28,1.41,43675,1.35,1.42,1.28,1.41,43675,0,1
2019-11-01T00:00:00.000Z,1.375,1.46,1.34,1.34,28501,1.375,1.46,1.34,1.34,28501,0,1
2019-11-04T00:00:00.000Z,1.42,1.46,1.36,1.36,129083,1.42,1.46,1.36,1.36,129083,0,1
2019-11-05T00:00:00.000Z,1.44,1.46,1.38,1.41,65459,1.44,1.46,1.38,1.41,65459,0,1
2019-11-06T00:00:00.000Z,1.38,1.48,1.38,1.44,13231,1.38,1.48,1.38,1.44,13231,0,1
2019-11-07T00:00:00.000Z,1.32,1.4,1.32,1.38,24939,1.32,1.4,1.32,1.38,24939,0,1
2019-11-08T00:00:00.000Z,1.33,1.39,1.28,1.39,54472,1.33,1.39,1.28,1.39,54472,0,1
2019-11-11T00:00:00.000Z,1.24,1.32,1.24,1.32,41669,1.24,1.32,1.24,1.32,41669,0,1
2019-11-12T00:00:00.000Z,1.26,1.3171,1.24,1.25,26811,1.26,1.3171,1.24,1.25,26811,0,1
2019-11-13T00:00:00.000Z,1.2298,1.2499,1.19,1.24,71230,1.2298,1.2499,1.19,1.24,71230,0,1
2019-11-14T00:00:00.000Z,1.19,1.25,1.165,1.25,60603,1.19,1.25,1.165,1.25,60603,0,1
2019-11-15T00:00:00.000Z,1.14,1.2099,1.13,1.19,62505,1.14,1.2099,1.13,1.19,62505,0,1
2019-11-18T00:00:00.000Z,1.03,1.14,1.02,1.13,93516,1.03,1.14,1.02,1.13,93516,0,1
2019-11-19T00:00:00.000Z,0.99,1.1,0.98,0.98,101361,0.99,1.1,0.98,0.98,101361,0,1
2019-11-20T00:00:00.000Z,0.9855,1.06,0.92,1.01,96041,0.9855,1.06,0.92,1.01,96041,0,1
2019-11-21T00:00:00.000Z,1,1,0.94,0.952,82320,1,1,0.94,0.952,82320,0,1
2019-11-22T00:00:00.000Z,1.09,1.11,0.95,0.99,115351,1.09,1.11,0.95,0.99,115351,0,1
2019-11-25T00:00:00.000Z,1.4,1.4,1.0074,1.06,412794,1.4,1.4,1.0074,1.06,412794,0,1
2019-11-26T00:00:00.000Z,1.34,1.38,1.255,1.33,153705,1.34,1.38,1.255,1.33,153705,0,1
2019-11-27T00:00:00.000Z,1.2625,1.3899,1.21,1.33,86631,1.2625,1.3899,1.21,1.33,86631,0,1
2019-11-29T00:00:00.000Z,1.28,1.32,1.21,1.28,36874,1.28,1.32,1.21,1.28,36874,0,1
2019-12-02T00:00:00.000Z,1.31,1.32,1.23,1.23,30211,1.31,1.32,1.23,1.23,30211,0,1
2019-12-03T00:00:00.000Z,1.3,1.32,1.22,1.25,26033,1.3,1.32,1.22,1.25,26033,0,1
2019-12-04T00:00:00.000Z,1.26,1.3,1.2545,1.28,29345,1.26,1.3,1.2545,1.28,29345,0,1
2019-12-05T00:00:00.000Z,1.26,1.28,1.25,1.25,5593,1.26,1.28,1.25,1.25,5593,0,1
2019-12-06T00:00:00.000Z,1.14,1.26,1.1,1.24,91621,1.14,1.26,1.1,1.24,91621,0,1
2019-12-09T00:00:00.000Z,1.08,1.21,1.05,1.2,121742,1.08,1.21,1.05,1.2,121742,0,1
2019-12-10T00:00:00.000Z,1.03,1.05,0.99,1.05,180620,1.03,1.05,0.99,1.05,180620,0,1
2019-12-11T00:00:00.000Z,1.1,1.19,0.99,0.99,322766,1.1,1.19,0.99,0.99,322766,0,1
2019-12-12T00:00:00.000Z,1.04,1.09,1.03,1.09,148145,1.04,1.09,1.03,1.09,148145,0,1
2019-12-13T00:00:00.000Z,1.05,1.05,0.8985,1.03,189615,1.05,1.05,0.8985,1.03,189615,0,1
2019-12-16T00:00:00.000Z,0.9929,1.03,0.99,1.01,58212,0.9929,1.03,0.99,1.01,58212,0,1
2019-12-17T00:00:00.000Z,0.985,1.03,0.95,0.999,110593,0.985,1.03,0.95,0.999,110593,0,1
2019-12-18T00:00:00.000Z,1.02,1.05,0.9501,0.9501,152609,1.02,1.05,0.9501,0.9501,152609,0,1
2019-12-19T00:00:00.000Z,0.9738,1.04,0.96,1.04,144062,0.9738,1.04,0.96,1.04,144062,0,1
2019-12-20T00:00:00.000Z,0.9561,0.99,0.9561,0.9709,60858,0.9561,0.99,0.9561,0.9709,60858,0,1
2019-12-23T00:00:00.000Z,0.9486,0.99,0.9145,0.9601,143009,0.9486,0.99,0.9145,0.9601,143009,0,1
2019-12-24T00:00:00.000Z,0.926,0.95,0.92,0.927,42938,0.926,0.95,0.92,0.927,42938,0,1
2019-12-26T00:00:00.000Z,0.918,0.954703,0.9,0.933,67596,0.918,0.954703,0.9,0.933,67596,0,1
2019-12-27T00:00:00.000Z,0.9,0.9299,0.856,0.91,135225,0.9,0.9299,0.856,0.91,135225,0,1
2019-12-30T00:00:00.000Z,0.8996,0.91,0.86,0.889,85069,0.8996,0.91,0.86,0.889,85069,0,1
2019-12-31T00:00:00.000Z,0.8814,0.908673,0.86,0.86,140391,0.8814,0.908673,0.86,0.86,140391,0,1
2020-01-02T00:00:00.000Z,1.05,1.0799,0.8814,0.8814,448717,1.05,1.0799,0.8814,0.8814,448717,0,1
2020-01-03T00:00:00.000Z,0.955,1,0.9296,0.99,127994,0.955,1,0.9296,0.99,127994,0,1
2020-01-06T00:00:00.000Z,0.97,1.056,0.96,0.96,192117,0.97,1.056,0.96,0.96,192117,0,1
2020-01-07T00:00:00.000Z,1.09,1.12,0.98,0.98,1069199,1.09,1.12,0.98,0.98,1069199,0,1
2020-01-08T00:00:00.000Z,0.9476,1.13,0.92,1.13,487875,0.9476,1.13,0.92,1.13,487875,0,1
2020-01-09T00:00:00.000Z,0.93,0.95,0.9,0.9022,129540,0.93,0.95,0.9,0.9022,129540,0,1
2020-01-10T00:00:00.000Z,0.9301,0.9899,0.924931,0.96,186384,0.9301,0.9899,0.924931,0.96,186384,0,1
2020-01-13T00:00:00.000Z,0.9113,0.9572,0.9,0.93,92480,0.9113,0.9572,0.9,0.93,92480,0,1
2020-01-14T00:00:00.000Z,0.985,1.03,0.95,0.95,346337,0.985,1.03,0.95,0.95,346337,0,1
2020-01-15T00:00:00.000Z,0.9878,1.05,0.9659,1.05,107207,0.9878,1.05,0.9659,1.05,107207,0,1
2020-01-16T00:00:00.000Z,1.0175,1.04,0.94,0.99,138166,1.0175,1.04,0.94,0.99,138166,0,1
2020-01-17T00:00:00.000Z,1.035,1.04,0.9899,0.99,140090,1.035,1.04,0.9899,0.99,140090,0,1
2020-01-21T00:00:00.000Z,0.9803,1.04,0.97,1.02,138136,0.9803,1.04,0.97,1.02,138136,0,1
2020-01-22T00:00:00.000Z,0.9829,1.01,0.97,0.97,54957,0.9829,1.01,0.97,0.97,54957,0,1
2020-01-23T00:00:00.000Z,0.941,0.9701,0.9403,0.97,77993,0.941,0.9701,0.9403,0.97,77993,0,1
2020-01-24T00:00:00.000Z,0.9279,0.9501,0.9201,0.9401,91082,0.9279,0.9501,0.9201,0.9401,91082,0,1
2020-01-27T00:00:00.000Z,0.9522,1,0.91,0.91,103080,0.9522,1,0.91,0.91,103080,0,1
2020-01-28T00:00:00.000Z,1.01,1.12,0.97,0.97,510709,1.01,1.12,0.97,0.97,510709,0,1
2020-01-29T00:00:00.000Z,0.9883,1.04,0.97,1.04,85163,0.9883,1.04,0.97,1.04,85163,0,1
2020-01-30T00:00:00.000Z,1.07,1.1,0.96,0.99,238132,1.07,1.1,0.96,0.99,238132,0,1
2020-01-31T00:00:00.000Z,1.04,1.1,0.9905,1.1,163452,1.04,1.1,0.9905,1.1,163452,0,1
2020-02-03T00:00:00.000Z,1.02,1.06,1,1.04,102910,1.02,1.06,1,1.04,102910,0,1
2020-02-04T00:00:00.000Z,1.02,1.05,0.99,1.05,63292,1.02,1.05,0.99,1.05,63292,0,1
2020-02-05T00:00:00.000Z,1.15,1.17,1.05,1.05,433722,1.15,1.17,1.05,1.05,433722,0,1
2020-02-06T00:00:00.000Z,1.11,1.2,1.08,1.18,259151,1.11,1.2,1.08,1.18,259151,0,1
2020-02-07T00:00:00.000Z,1.14,1.2,1.1,1.1,96109,1.14,1.2,1.1,1.1,96109,0,1
2020-02-10T00:00:00.000Z,1.11,1.22,1.08,1.2,199700,1.11,1.22,1.08,1.2,199700,0,1
2020-02-11T00:00:00.000Z,1.18,1.28,1.1,1.11,415459,1.18,1.28,1.1,1.11,415459,0,1
2020-02-12T00:00:00.000Z,1.26,1.35,1.218,1.22,449392,1.26,1.35,1.218,1.22,449392,0,1
2020-02-13T00:00:00.000Z,1.249,1.34,1.22,1.27,128977,1.249,1.34,1.22,1.27,128977,0,1
2020-02-14T00:00:00.000Z,1.25,1.3,1.24,1.25,92759,1.25,1.3,1.24,1.25,92759,0,1
2020-02-18T00:00:00.000Z,1.11,1.22,1.0622,1.18,302967,1.11,1.22,1.0622,1.18,302967,0,1
2020-02-19T00:00:00.000Z,1.07,1.19,1.015,1.19,224363,1.07,1.19,1.015,1.19,224363,0,1
2020-02-20T00:00:00.000Z,1.04,1.0503,1,1.04,101454,1.04,1.0503,1,1.04,101454,0,1
2020-02-21T00:00:00.000Z,1.03,1.0521,1,1.01,87577,1.03,1.0521,1,1.01,87577,0,1
